Country,SalesRep_Code,salesrepemployeeid_z,yearmonth,MTD Sales,MTD Target,UserKey_4Map,Column1
PH,CHCDERM04,rdiesta,2024-07-01,1490064.2116000012,0.0,PH_CHCDERM04,-1490064.2116000012
PH,CHCNGMA08,KArroyo,2024-07-01,683152.6025000002,0.0,PH_CHCNGMA08,-683152.6025000002
PH,CHCSEGMA02,jdelcarmen,2024-07-01,726994.5164999999,0.0,PH_CHCSEGMA02,-726994.5164999999
PH,CHCSEGMA09,FAAvinedo,2024-07-01,859803.9356000001,0.0,PH_CHCSEGMA09,-859803.9356000001
PH,CHCNL08,jgamboa,2024-07-01,747667.8343000005,0.0,PH_CHCNL08,-747667.8343000005
PH,CHCSL03,nsales,2024-07-01,1157164.473700001,0.0,PH_CHCSL03,-1157164.473700001
PH,CHCSL02,adelacuesta,2024-07-01,1719419.5833000012,0.0,PH_CHCSL02,-1719419.5833000012
PH,CHCSEGMA04,dvillanada,2024-07-01,760545.1939000003,0.0,PH_CHCSEGMA04,-760545.1939000003
PH,CHCNWGMA06,sconsigna,2024-07-01,877751.1172000004,0.0,PH_CHCNWGMA06,-877751.1172000004
PH,CHCSL08,cllorca,2024-07-01,1294642.9235000014,0.0,PH_CHCSL08,-1294642.9235000014
PH,CHCDERM01,MACelestino;ltampus,2024-07-01,822143.2093000006,0.0,PH_CHCDERM01,-822143.2093000006
PH,CHC4NAT02,JKGiron,2024-07-01,845985.2361000004,0.0,PH_CHC4NAT02,-845985.2361000004
PH,CHCNWGMA02,jjflores;mnora,2024-07-01,747537.9917000004,0.0,PH_CHCNWGMA02,-747537.9917000004
PH,CHCNL03,kmabutol,2024-07-01,876911.1343000008,0.0,PH_CHCNL03,-876911.1343000008
PH,CHCVIS06,scataluna,2024-07-01,879303.8742000001,0.0,PH_CHCVIS06,-879303.8742000001
PH,CHCMIN05,kcuizon,2024-07-01,485722.37760000007,0.0,PH_CHCMIN05,-485722.37760000007
PH,CHCNWGMA07,MArtita,2024-07-01,901131.1589000005,0.0,PH_CHCNWGMA07,-901131.1589000005
PH,CHCSEGMA01,inepomuceno,2024-07-01,1133234.2048000004,0.0,PH_CHCSEGMA01,-1133234.2048000004
PH,CFXNATL05,lsaracanlao,2024-07-01,933286.7604000018,0.0,PH_CFXNATL05,-933286.7604000018
PH,CHCMIN03,mpenar;ttelen,2024-07-01,811561.2116000006,0.0,PH_CHCMIN03,-811561.2116000006
PH,CHCMIN033,GCaputol,2024-07-01,724554.2187000004,0.0,PH_CHCMIN033,-724554.2187000004
PH,CHCMIN02,msabando,2024-07-01,1296478.2837000017,0.0,PH_CHCMIN02,-1296478.2837000017
PH,APNATL01,eagarcia,2024-07-01,2603697.59,0.0,PH_APNATL01,-2603697.59
PH,APNATL04,Amartin;mirivera,2024-07-01,1877613.606,0.0,PH_APNATL04,-1877613.606
PH,AONATL06,JPBautista;hcaparas,2024-07-01,2674093.1879999978,0.0,PH_AONATL06,-2674093.1879999978
PH,AONATL03,Mzablan,2024-07-01,5115299.375999989,0.0,PH_AONATL03,-5115299.375999989
PH,APNATL02,koabubo,2024-07-01,1279717.6609999996,0.0,PH_APNATL02,-1279717.6609999996
PH,ABNATL01,MNLumanog;hcaparas,2024-07-01,1867001.619000001,0.0,PH_ABNATL01,-1867001.619000001
PH,AONATL02,ABulaong;etapang;madrivera,2024-07-01,4145189.5149999927,0.0,PH_AONATL02,-4145189.5149999927
PH,AONATL05,ERRaflores,2024-07-01,3017051.274999994,0.0,PH_AONATL05,-3017051.274999994
PH,AONATL04,Kmondenedo;lbacus,2024-07-01,3196424.9699999983,0.0,PH_AONATL04,-3196424.9699999983
PH,ABNATL02,Mmina,2024-07-01,2751976.9089999986,0.0,PH_ABNATL02,-2751976.9089999986
PH,ABNATL03,racomendador,2024-07-01,1793170.5249999994,0.0,PH_ABNATL03,-1793170.5249999994
PH,ABNATL05,mymaningo,2024-07-01,1306169.7000000002,0.0,PH_ABNATL05,-1306169.7000000002
PH,APNATL03,Atumaneng,2024-07-01,1083056.6179999998,0.0,PH_APNATL03,-1083056.6179999998
PH,APNATL06,LJJaime,2024-07-01,982236.255,0.0,PH_APNATL06,-982236.255
PH,ABNATL06,Vguballo,2024-07-01,1024347.7700000001,0.0,PH_ABNATL06,-1024347.7700000001
PH,ABNATL04,bmvicente;vcviray,2024-07-01,2379094.21,0.0,PH_ABNATL04,-2379094.21
PH,AONATL01,ASerafica;Gcarlos,2024-07-01,905490.11,0.0,PH_AONATL01,-905490.11
PH,CHCNWGMA03,mjgarcia,2024-07-01,977154.0056000005,0.0,PH_CHCNWGMA03,-977154.0056000005
PH,CHC4NAT05,BPausal,2024-07-01,761882.1100000002,0.0,PH_CHC4NAT05,-761882.1100000002
PH,GASNATL03,RHArgente;cjgarcia,2024-07-01,2659771.31,0.0,PH_GASNATL03,-2659771.31
PH,GASNATL205,JCSantiago,2024-07-01,2853434.16,0.0,PH_GASNATL205,-2853434.16
PH,GASNATL02,kbelarmino,2024-07-01,4010683.009999989,0.0,PH_GASNATL02,-4010683.009999989
PH,CFXNATL07,cmatienza,2024-07-01,2097341.4800000037,0.0,PH_CFXNATL07,-2097341.4800000037
PH,CFXNATL04,aaggabao,2024-07-01,3440167.9199999985,0.0,PH_CFXNATL04,-3440167.9199999985
PH,GASNATL04,MCLadia;RPMia;lshilario,2024-07-01,6231431.2299999995,0.0,PH_GASNATL04,-6231431.2299999995
PH,GASNATL06,ajcabatit,2024-07-01,5720672.219999998,0.0,PH_GASNATL06,-5720672.219999998
PH,KLNATL05,DRUy;kmlaxa,2024-07-01,2384173.370000001,0.0,PH_KLNATL05,-2384173.370000001
PH,GASNATL08,JCera,2024-07-01,2224652.7600000007,0.0,PH_GASNATL08,-2224652.7600000007
PH,CVISMIN01,bbelo,2024-07-01,1656004.360000002,0.0,PH_CVISMIN01,-1656004.360000002
PH,APNATL05,SRicafort;ajalbahr,2024-07-01,2123580.4399999995,0.0,PH_APNATL05,-2123580.4399999995
PH,CVNATL01,SLDelosReyes,2024-07-01,188576.24,0.0,PH_CVNATL01,-188576.24
PH,CVNATL02,BACastillo;rpeco,2024-07-01,22185.44,0.0,PH_CVNATL02,-22185.44
PH,CVNATL03,MBIsip,2024-07-01,22185.44,0.0,PH_CVNATL03,-22185.44
PH,CHC4NAT04,JSMercado,2024-08-01,1592909.8051000023,0.0,PH_CHC4NAT04,-1592909.8051000023
PH,CHCVIS01,mgalido,2024-08-01,1136337.4020000019,0.0,PH_CHCVIS01,-1136337.4020000019
PH,CHCVIS02,omanalac,2024-08-01,1198784.8514,0.0,PH_CHCVIS02,-1198784.8514
PH,CHCNWGMA01,jalbino,2024-08-01,1192641.4026000008,0.0,PH_CHCNWGMA01,-1192641.4026000008
PH,CHCNL04,vocampo,2024-08-01,1025515.8856000009,0.0,PH_CHCNL04,-1025515.8856000009
PH,CHCSEGMA07,AQAntonio;hdaquioag,2024-08-01,1107428.1522000004,0.0,PH_CHCSEGMA07,-1107428.1522000004
PH,CHCMIN04,jdiga,2024-08-01,785964.2121000002,0.0,PH_CHCMIN04,-785964.2121000002
PH,CHCVIS07,LDagami;jalonso,2024-08-01,1692522.801400001,0.0,PH_CHCVIS07,-1692522.801400001
PH,CHCVIS03,hhudierez,2024-08-01,928764.2276000004,0.0,PH_CHCVIS03,-928764.2276000004
PH,CHCSL07,mjromano,2024-08-01,1368532.555200002,0.0,PH_CHCSL07,-1368532.555200002
PH,CHCSL06,mmagno,2024-08-01,1161473.0223,0.0,PH_CHCSL06,-1161473.0223
PH,CHCDERM05,rabegonia,2024-08-01,757068.1360999999,0.0,PH_CHCDERM05,-757068.1360999999
PH,CHCDERM06,BJAlcancia,2024-08-01,1137200.4880000004,0.0,PH_CHCDERM06,-1137200.4880000004
PH,CHCNL01,alhernandez,2024-08-01,976302.8749000004,0.0,PH_CHCNL01,-976302.8749000004
PH,KLNATL05,DRUy;kmlaxa,2024-08-01,1594575.7800000024,0.0,PH_KLNATL05,-1594575.7800000024
PH,CHCNL02,dtajon,2024-08-01,811676.9178000006,0.0,PH_CHCNL02,-811676.9178000006
PH,CHCSL04,cdancel,2024-08-01,1411352.595800001,0.0,PH_CHCSL04,-1411352.595800001
PH,CHC4NAT03,JMConcepcion,2024-08-01,2030877.8815999988,0.0,PH_CHC4NAT03,-2030877.8815999988
PH,CHCSEGMA06,mrvelasco;ramistad,2024-08-01,1201235.908900001,0.0,PH_CHCSEGMA06,-1201235.908900001
PH,CHCDERM03,MALagman;mnebres,2024-08-01,918989.0582999998,0.0,PH_CHCDERM03,-918989.0582999998
PH,CHCMIN01,jaburgos,2024-08-01,1106757.7877000002,0.0,PH_CHCMIN01,-1106757.7877000002
PH,CHCSEGMA05,ssy,2024-08-01,192626.2500000001,0.0,PH_CHCSEGMA05,-192626.2500000001
PH,CHCMIN07,NJPo;VSimbajon;ttelen,2024-08-01,748101.1329,0.0,PH_CHCMIN07,-748101.1329
PH,CHCVIS04,mguy,2024-08-01,705856.6798000004,0.0,PH_CHCVIS04,-705856.6798000004
PH,CHCSL05,jbaculi,2024-08-01,1716443.2682,0.0,PH_CHCSL05,-1716443.2682
PH,CHCNL07,galvarez,2024-08-01,810913.3338,0.0,PH_CHCNL07,-810913.3338
PH,CHCSEGMA03,mcaimoy,2024-08-01,1103142.4368,0.0,PH_CHCSEGMA03,-1103142.4368
PH,CHC4NAT01,CBundalian,2024-08-01,775394.3521,0.0,PH_CHC4NAT01,-775394.3521
PH,CHCSL01,scaranay,2024-08-01,1779604.435600002,0.0,PH_CHCSL01,-1779604.435600002
PH,CHCNWGMA04,sdelosreyes,2024-08-01,715826.0330999998,0.0,PH_CHCNWGMA04,-715826.0330999998
PH,CHCNL06,jesantiago,2024-08-01,581383.4648999999,0.0,PH_CHCNL06,-581383.4648999999
PH,CHCNWGMA05,ambongalon,2024-08-01,1320085.4183000019,0.0,PH_CHCNWGMA05,-1320085.4183000019
PH,CHCNWGMA08,dmanzano,2024-08-01,612499.3897000004,0.0,PH_CHCNWGMA08,-612499.3897000004
PH,CHCDERM07,mprado,2024-08-01,963346.4058,0.0,PH_CHCDERM07,-963346.4058
PH,CHCDERM04,rdiesta,2024-08-01,1455416.4333000001,0.0,PH_CHCDERM04,-1455416.4333000001
PH,CHCNGMA08,KArroyo,2024-08-01,629047.8458,0.0,PH_CHCNGMA08,-629047.8458
PH,CHCSEGMA02,jdelcarmen,2024-08-01,733477.2081000005,0.0,PH_CHCSEGMA02,-733477.2081000005
PH,CHCSEGMA09,FAAvinedo,2024-08-01,608699.5000000005,0.0,PH_CHCSEGMA09,-608699.5000000005
PH,CHCNL08,jgamboa,2024-08-01,899998.9879,0.0,PH_CHCNL08,-899998.9879
PH,CHCSL03,nsales,2024-08-01,1043124.9072000002,0.0,PH_CHCSL03,-1043124.9072000002
PH,CHCSL02,adelacuesta,2024-08-01,1584263.9782999998,0.0,PH_CHCSL02,-1584263.9782999998
PH,CHCNWGMA06,sconsigna,2024-08-01,968965.5532000009,0.0,PH_CHCNWGMA06,-968965.5532000009
PH,CHCSL08,cllorca,2024-08-01,1610214.1711000022,0.0,PH_CHCSL08,-1610214.1711000022
PH,CHCDERM01,MACelestino;ltampus,2024-08-01,805445.3565000013,0.0,PH_CHCDERM01,-805445.3565000013
PH,CHC4NAT02,JKGiron,2024-08-01,842423.9429000004,0.0,PH_CHC4NAT02,-842423.9429000004
PH,CHCNWGMA02,jjflores;mnora,2024-08-01,687722.9936000004,0.0,PH_CHCNWGMA02,-687722.9936000004
PH,CHCNL03,kmabutol,2024-08-01,751868.6299999999,0.0,PH_CHCNL03,-751868.6299999999
PH,CHCNWGMA07,MArtita,2024-08-01,918222.6444000003,0.0,PH_CHCNWGMA07,-918222.6444000003
PH,CHCSEGMA01,inepomuceno,2024-08-01,1056063.9034000002,0.0,PH_CHCSEGMA01,-1056063.9034000002
PH,CFXNATL05,lsaracanlao,2024-08-01,952633.5652000007,0.0,PH_CFXNATL05,-952633.5652000007
PH,CHCMIN03,mpenar;ttelen,2024-08-01,844092.9945000007,0.0,PH_CHCMIN03,-844092.9945000007
PH,CHCMIN033,GCaputol,2024-08-01,505114.4561999996,0.0,PH_CHCMIN033,-505114.4561999996
PH,CHCMIN02,msabando,2024-08-01,1037357.0301000013,0.0,PH_CHCMIN02,-1037357.0301000013
PH,CHCNWGMA03,mjgarcia,2024-08-01,882122.3706000006,0.0,PH_CHCNWGMA03,-882122.3706000006
PH,CHC4NAT05,BPausal,2024-08-01,431102.84999999986,0.0,PH_CHC4NAT05,-431102.84999999986
PH,APNATL04,Amartin;mirivera,2024-08-01,1945836.039,0.0,PH_APNATL04,-1945836.039
PH,AONATL06,JPBautista;hcaparas,2024-08-01,2213525.477,0.0,PH_AONATL06,-2213525.477
PH,AONATL03,Mzablan,2024-08-01,2527502.881999999,0.0,PH_AONATL03,-2527502.881999999
PH,APNATL02,koabubo,2024-08-01,1006375.5460000006,0.0,PH_APNATL02,-1006375.5460000006
PH,AONATL05,ERRaflores,2024-08-01,1179250.6650000007,0.0,PH_AONATL05,-1179250.6650000007
PH,ABNATL02,Mmina,2024-08-01,1264013.8920000002,0.0,PH_ABNATL02,-1264013.8920000002
PH,ABNATL03,racomendador,2024-08-01,1610039.279,0.0,PH_ABNATL03,-1610039.279
PH,APNATL05,SRicafort;ajalbahr,2024-08-01,1431082.7599999998,0.0,PH_APNATL05,-1431082.7599999998
PH,ABNATL06,Vguballo,2024-08-01,1502639.9199999995,0.0,PH_ABNATL06,-1502639.9199999995
PH,ABNATL04,bmvicente;vcviray,2024-08-01,2263530.4299999992,0.0,PH_ABNATL04,-2263530.4299999992
PH,CHCSEGMA04,dvillanada,2024-08-01,736988.3946999998,0.0,PH_CHCSEGMA04,-736988.3946999998
PH,CHCMIN06,sdiendo,2024-08-01,1127902.125000001,0.0,PH_CHCMIN06,-1127902.125000001
PH,CHCMIN05,kcuizon,2024-08-01,391240.3196999999,0.0,PH_CHCMIN05,-391240.3196999999
PH,CHCVIS05,mlozare;rpoctaviano,2024-08-01,772804.6394,0.0,PH_CHCVIS05,-772804.6394
PH,CHCVIS06,scataluna,2024-08-01,692119.3861000004,0.0,PH_CHCVIS06,-692119.3861000004
PH,CHCSEGMA08,hroca,2024-08-01,421182.2,0.0,PH_CHCSEGMA08,-421182.2
PH,GASNATL02,kbelarmino,2024-08-01,2752774.219999998,0.0,PH_GASNATL02,-2752774.219999998
PH,GASNATL05,amdizon,2024-08-01,2160541.8800000045,0.0,PH_GASNATL05,-2160541.8800000045
PH,GASNATL06,ajcabatit,2024-08-01,2468162.1100000013,0.0,PH_GASNATL06,-2468162.1100000013
PH,GASNATL03,RHArgente;cjgarcia,2024-08-01,1809577.8700000034,0.0,PH_GASNATL03,-1809577.8700000034
PH,CFXNATL04,aaggabao,2024-08-01,1341056.4800000014,0.0,PH_CFXNATL04,-1341056.4800000014
PH,CFXNATL07,cmatienza,2024-08-01,1652512.9600000025,0.0,PH_CFXNATL07,-1652512.9600000025
PH,GASNATL04,MCLadia;RPMia;lshilario,2024-08-01,4084151.069999999,0.0,PH_GASNATL04,-4084151.069999999
PH,GASNATL01,mlibunao,2024-08-01,2061879.9900000028,0.0,PH_GASNATL01,-2061879.9900000028
PH,GASNATL205,JCSantiago,2024-08-01,2031409.7600000012,0.0,PH_GASNATL205,-2031409.7600000012
PH,GASNATL08,JCera,2024-08-01,1292094.8300000005,0.0,PH_GASNATL08,-1292094.8300000005
PH,PHARMAHEX01,HVDominguez,2024-08-01,882095.784599999,0.0,PH_PHARMAHEX01,-882095.784599999
PH,PHARMAHEX10,rjolermo,2024-08-01,545199.8364000001,0.0,PH_PHARMAHEX10,-545199.8364000001
PH,PHARMAHEX06,JLayco,2024-08-01,827136.9639999993,0.0,PH_PHARMAHEX06,-827136.9639999993
PH,PHARMAHEX02,EJDesola,2024-08-01,1610663.401599996,0.0,PH_PHARMAHEX02,-1610663.401599996
PH,PHARMAHEX03,AMarabarbas,2024-08-01,1279864.380999998,0.0,PH_PHARMAHEX03,-1279864.380999998
PH,PHARMAHEX04,JeEvangelista,2024-08-01,931894.1433999995,0.0,PH_PHARMAHEX04,-931894.1433999995
PH,PHARMAHEX09,JAFecara,2024-08-01,572511.5276000001,0.0,PH_PHARMAHEX09,-572511.5276000001
PH,PHARMAHEX07,MVVergara,2024-08-01,625348.3957999996,0.0,PH_PHARMAHEX07,-625348.3957999996
PH,PHARMAHEX05,Salpis,2024-08-01,1299715.7409999988,0.0,PH_PHARMAHEX05,-1299715.7409999988
PH,PHARMAHEX08,ykberos,2024-08-01,483614.8488000002,0.0,PH_PHARMAHEX08,-483614.8488000002
PH,APNATL01,eagarcia,2024-08-01,2401015.669999999,0.0,PH_APNATL01,-2401015.669999999
PH,AONATL04,Kmondenedo;lbacus,2024-08-01,3852202.669999999,0.0,PH_AONATL04,-3852202.669999999
PH,ABNATL01,MNLumanog;hcaparas,2024-08-01,1707729.9719999998,0.0,PH_ABNATL01,-1707729.9719999998
PH,CVISMIN01,bbelo,2024-08-01,775168.0200000003,0.0,PH_CVISMIN01,-775168.0200000003
PH,AONATL02,ABulaong;etapang;madrivera,2024-08-01,1772881.6960000005,0.0,PH_AONATL02,-1772881.6960000005
PH,APNATL06,LJJaime,2024-08-01,887578.5750000003,0.0,PH_APNATL06,-887578.5750000003
PH,ABNATL05,mymaningo,2024-08-01,1217639.81,0.0,PH_ABNATL05,-1217639.81
PH,APNATL03,Atumaneng,2024-08-01,789363.9970000001,0.0,PH_APNATL03,-789363.9970000001
PH,AONATL01,ASerafica;Gcarlos,2024-08-01,657357.1000000001,0.0,PH_AONATL01,-657357.1000000001
PH,CVNATL01,SLDelosReyes,2024-08-01,44370.88,0.0,PH_CVNATL01,-44370.88
TW,BIAE,anchiu;tshuang,2024-08-01,677009.0,0.0,TW_BIAE,-677009.0
TW,BIAH,tinchen,2024-08-01,1724919.0,0.0,TW_BIAH,-1724919.0
TW,BIDP,jensshih,2024-08-01,540028.0,0.0,TW_BIDP,-540028.0
TW,BFS2,jalai,2024-08-01,2314561.0,0.0,TW_BFS2,-2314561.0
TW,BICF,lwon,2024-08-01,1215506.0,0.0,TW_BICF,-1215506.0
TW,BIDG,sanliao,2024-08-01,1511451.0,0.0,TW_BIDG,-1511451.0
TW,BFS4,jaccheng,2024-08-01,1641259.0,0.0,TW_BFS4,-1641259.0
TW,BFS6,dalai,2024-08-01,2162042.0,0.0,TW_BFS6,-2162042.0
TW,BIDJ,brychen,2024-08-01,992118.0,0.0,TW_BIDJ,-992118.0
TW,BIEH,byen,2024-08-01,1075336.0,0.0,TW_BIEH,-1075336.0
TW,BIDH,jashuang,2024-08-01,1354614.0,0.0,TW_BIDH,-1354614.0
TW,BIAF,rwei,2024-08-01,753485.0,0.0,TW_BIAF,-753485.0
TW,BIAJ,ekao,2024-08-01,1042082.0,0.0,TW_BIAJ,-1042082.0
TW,BFC5,axelchou,2024-08-01,1852233.0,0.0,TW_BFC5,-1852233.0
TW,BFN4,easwu,2024-08-01,1881650.0,0.0,TW_BFN4,-1881650.0
TW,BFSA,benchen,2024-08-01,1108338.0,0.0,TW_BFSA,-1108338.0
TW,BIBE,etai,2024-08-01,1414448.0,0.0,TW_BIBE,-1414448.0
TW,BHC2,willchen01,2024-08-01,1076384.0,0.0,TW_BHC2,-1076384.0
TW,BHC1,mahuang,2024-08-01,414404.0,0.0,TW_BHC1,-414404.0
TW,BHN2,hachen,2024-08-01,601747.0,0.0,TW_BHN2,-601747.0
TW,BHN5,elechen,2024-08-01,516065.0,0.0,TW_BHN5,-516065.0
TW,BHN7,daviwu,2024-08-01,516164.0,0.0,TW_BHN7,-516164.0
TW,BHN4,daviwu,2024-08-01,432623.0,0.0,TW_BHN4,-432623.0
TW,BHS7,jayu,2024-08-01,240154.0,0.0,TW_BHS7,-240154.0
TW,BHS6,bhu,2024-08-01,469283.0,0.0,TW_BHS6,-469283.0
TW,BHC3,hslin,2024-08-01,728237.0,0.0,TW_BHC3,-728237.0
TW,BHS4,marchen,2024-08-01,173369.0,0.0,TW_BHS4,-173369.0
TW,BHC4,cuwu,2024-08-01,426385.0,0.0,TW_BHC4,-426385.0
TW,BHS3,alchen,2024-08-01,961238.0,0.0,TW_BHS3,-961238.0
TW,BFBUM,npai,2024-08-01,8482142.0,0.0,TW_BFBUM,-8482142.0
TW,BFC6,jenwu,2024-08-01,2288989.0,0.0,TW_BFC6,-2288989.0
TW,BFN6,miliu,2024-08-01,3351358.0,0.0,TW_BFN6,-3351358.0
TW,BFN3,kenlintw,2024-08-01,2109175.0,0.0,TW_BFN3,-2109175.0
TW,BFN5,mliu,2024-08-01,3276109.0,0.0,TW_BFN5,-3276109.0
TW,BFS5,jahuang,2024-08-01,2565014.0,0.0,TW_BFS5,-2565014.0
TW,BFSB,dolin,2024-08-01,2094990.0,0.0,TW_BFSB,-2094990.0
TW,BFC3,jokao,2024-08-01,2089864.0,0.0,TW_BFC3,-2089864.0
TW,BFR6,mchiu,2024-08-01,2228476.0,0.0,TW_BFR6,-2228476.0
TW,BFR7,markchen,2024-08-01,2250777.0,0.0,TW_BFR7,-2250777.0
TW,BFS8,gsung,2024-08-01,2324422.0,0.0,TW_BFS8,-2324422.0
TW,BFSC,liyeh,2024-08-01,1901897.0,0.0,TW_BFSC,-1901897.0
TW,BFC8,glwu,2024-08-01,1691198.0,0.0,TW_BFC8,-1691198.0
TW,BFS7,arwang,2024-08-01,2826480.0,0.0,TW_BFS7,-2826480.0
TW,BFN1,auchen,2024-08-01,2645072.0,0.0,TW_BFN1,-2645072.0
TW,BFS3,zptwph2d32,2024-08-01,2663504.0,0.0,TW_BFS3,-2663504.0
TW,BFS1,minlee,2024-08-01,1328680.0,0.0,TW_BFS1,-1328680.0
TW,BFR2,b72,2024-08-01,1865555.0,0.0,TW_BFR2,-1865555.0
TW,BFR5,fachiang,2024-08-01,2255083.0,0.0,TW_BFR5,-2255083.0
TW,BFC1,sewu,2024-08-01,1919071.0,0.0,TW_BFC1,-1919071.0
TW,BFN7,joyhsu,2024-08-01,1538723.0,0.0,TW_BFN7,-1538723.0
TW,BIEE,miuchang;wwu,2024-08-01,262699.0,0.0,TW_BIEE,-262699.0
TW,BICC,anfu,2024-08-01,1102339.0,0.0,TW_BICC,-1102339.0
TW,BIBD,jko,2024-08-01,384782.0,0.0,TW_BIBD,-384782.0
TW,BIBJ,towong,2024-08-01,325173.0,0.0,TW_BIBJ,-325173.0
TW,BFN2,ambchang,2024-08-01,3274663.0,0.0,TW_BFN2,-3274663.0
TW,BIDM,adchiu,2024-08-01,265589.0,0.0,TW_BIDM,-265589.0
TW,BIEJ,jimmwu,2024-08-01,146198.0,0.0,TW_BIEJ,-146198.0
TW,BIAB,tshuang,2024-08-01,176503.0,0.0,TW_BIAB,-176503.0
TW,BICA,ivhsieh,2024-08-01,349472.0,0.0,TW_BICA,-349472.0
TW,BIDA,erchen,2024-08-01,57280.0,0.0,TW_BIDA,-57280.0
TW,BFR3,jefchen,2024-08-01,1722848.0,0.0,TW_BFR3,-1722848.0
TW,BIBA,amlo,2024-08-01,348914.0,0.0,TW_BIBA,-348914.0
TW,BIAC,kilin,2024-08-01,486029.0,0.0,TW_BIAC,-486029.0
TW,BIDK,echiu,2024-08-01,551829.0,0.0,TW_BIDK,-551829.0
TW,BIBG,clailin,2024-08-01,1133568.0,0.0,TW_BIBG,-1133568.0
TW,BFC2,syyu,2024-08-01,2259759.0,0.0,TW_BFC2,-2259759.0
TW,BIEI,bryang,2024-08-01,500738.0,0.0,TW_BIEI,-500738.0
TW,BHN3,vchen,2024-08-01,384314.0,0.0,TW_BHN3,-384314.0
TW,BHN1,daviwu,2024-08-01,486499.0,0.0,TW_BHN1,-486499.0
TW,BHS5,siliu,2024-08-01,210530.0,0.0,TW_BHS5,-210530.0
TW,BIEA,jliu,2024-08-01,358474.0,0.0,TW_BIEA,-358474.0
TW,BI00,jameswu,2024-08-01,1117028.0,0.0,TW_BI00,-1117028.0
TW,BIED,vwu,2024-08-01,388588.0,0.0,TW_BIED,-388588.0
TW,BIEL,khsueh,2024-08-01,259731.0,0.0,TW_BIEL,-259731.0
TW,BFR4,alchan,2024-08-01,2233821.0,0.0,TW_BFR4,-2233821.0
TW,BIBI,cichou,2024-08-01,235179.0,0.0,TW_BIBI,-235179.0
TW,BIEF,cachangchien,2024-08-01,1582385.0,0.0,TW_BIEF,-1582385.0
TW,BICE,ohuang,2024-08-01,620551.0,0.0,TW_BICE,-620551.0
TW,BIBF,polin,2024-08-01,813445.0,0.0,TW_BIBF,-813445.0
TW,BHN6,hachen,2024-08-01,228176.0,0.0,TW_BHN6,-228176.0
TW,BHS1,sthuang,2024-08-01,402492.0,0.0,TW_BHS1,-402492.0
TW,BIEC,clu,2024-08-01,601167.0,0.0,TW_BIEC,-601167.0
TW,BIAI,lydlin,2024-08-01,407960.0,0.0,TW_BIAI,-407960.0
TW,BIDN,byeh,2024-08-01,176084.0,0.0,TW_BIDN,-176084.0
TW,BFC4,ikuo,2024-08-01,996789.0,0.0,TW_BFC4,-996789.0
TW,BIBB,jerrchiang,2024-08-01,342244.0,0.0,TW_BIBB,-342244.0
TW,BIDC,lizchang,2024-08-01,283642.0,0.0,TW_BIDC,-283642.0
TW,BU11_KA,carylin,2024-08-01,330286.0,0.0,TW_BU11_KA,-330286.0
TW,BIBC,skuo,2024-08-01,764381.0,0.0,TW_BIBC,-764381.0
TW,BICH,nilin,2024-08-01,232665.0,0.0,TW_BICH,-232665.0
TW,BIDB,nhuang,2024-08-01,423060.0,0.0,TW_BIDB,-423060.0
TW,BIEK,miuchang;wwu,2024-08-01,371914.0,0.0,TW_BIEK,-371914.0
TW,BIDE,piwang,2024-08-01,362331.0,0.0,TW_BIDE,-362331.0
TW,BIDO,b95,2024-08-01,144248.0,0.0,TW_BIDO,-144248.0
TW,BIDF,rictsai,2024-08-01,830089.0,0.0,TW_BIDF,-830089.0
TW,BIDD,gchou,2024-08-01,471279.0,0.0,TW_BIDD,-471279.0
TW,BIEG,shsiao,2024-08-01,329734.0,0.0,TW_BIEG,-329734.0
TW,BICB,elwang,2024-08-01,477404.0,0.0,TW_BICB,-477404.0
TW,BIAA,weichen,2024-08-01,186874.0,0.0,TW_BIAA,-186874.0
TW,BICD,tichen,2024-08-01,385880.0,0.0,TW_BICD,-385880.0
TW,BIEB,shyen,2024-08-01,174025.0,0.0,TW_BIEB,-174025.0
TW,BICE,ohuang,2024-07-01,1888735.0,0.0,TW_BICE,-1888735.0
TW,BIAE,anchiu;tshuang,2024-07-01,1158680.0,0.0,TW_BIAE,-1158680.0
TW,BIAH,tinchen,2024-07-01,3860735.0,0.0,TW_BIAH,-3860735.0
TW,BIDP,jensshih,2024-07-01,1309911.0,0.0,TW_BIDP,-1309911.0
TW,BFS2,jalai,2024-07-01,3450919.0,0.0,TW_BFS2,-3450919.0
TW,BICF,lwon,2024-07-01,2614018.0,0.0,TW_BICF,-2614018.0
TW,BIDG,sanliao,2024-07-01,3028804.0,0.0,TW_BIDG,-3028804.0
TW,BIDF,rictsai,2024-07-01,3564614.0,0.0,TW_BIDF,-3564614.0
TW,BIBG,clailin,2024-07-01,2385880.0,0.0,TW_BIBG,-2385880.0
TW,BFS4,jaccheng,2024-07-01,3851320.0,0.0,TW_BFS4,-3851320.0
TW,BFS6,dalai,2024-07-01,4314252.0,0.0,TW_BFS6,-4314252.0
TW,BIDJ,brychen,2024-07-01,3805942.0,0.0,TW_BIDJ,-3805942.0
TW,BIEH,byen,2024-07-01,2205548.0,0.0,TW_BIEH,-2205548.0
TW,BIDH,jashuang,2024-07-01,3333935.0,0.0,TW_BIDH,-3333935.0
