Country,Product_Group_Use,SalesRep_Code,yearmonth,MTD Sales,UserKey_4Map
TW,XYZAL,BJZD,2024-08-01,302782.0,TW_BJZD
TW,IMIGRA,BJZD,2024-08-01,14023.0,TW_BJZD
TW,ACNEAI,BBN1,2024-08-01,23832.0,TW_BBN1
TW,ZZZAAA,BJS8,2024-08-01,0.0,TW_BJS8
TW,ECG,BU10_S1,2024-08-01,65523.0,TW_BU10_S1
TW,XENICA,BAW2,2024-08-01,9999.0,TW_BAW2
TW,DIFFLA,BICF,2024-08-01,41728.0,TW_BICF
TW,ACNEAI,BBN4,2024-08-01,69044.0,TW_BBN4
TW,TAMBOC,BJC4,2024-08-01,5016.0,TW_BJC4
TW,ZZZAAA,BBS1,2024-08-01,0.0,TW_BBS1
TW,ZZZAAA,BJN8,2024-08-01,0.0,TW_BJN8
TW,EFIENT,BFC4,2024-08-01,1834.0,TW_BFC4
TW,EVOXAC,BFC8,2024-08-01,68381.0,TW_BFC8
TW,CRAVIT,BFSC,2024-08-01,13143.0,TW_BFSC
TW,TRANSA,BFR6,2024-08-01,1656.0,TW_BFR6
TW,EFIENT,BFS1,2024-08-01,7338.0,TW_BFS1
TW,OLMETE,BFC3,2024-08-01,42987.0,TW_BFC3
TW,REQUIP,BJN4,2024-08-01,181442.0,TW_BJN4
TW,WELLBU,BJS8,2024-08-01,19328.0,TW_BJS8
TW,P-NEOP,BU10_C3,2024-08-01,6000.0,TW_BU10_C3
TW,P-PI,BU10_KA,2024-08-01,14286.0,TW_BU10_KA
TW,GYNERA,BJN5,2024-08-01,14286.0,TW_BJN5
TW,P-NEOP,BU10_N3,2024-08-01,12000.0,TW_BU10_N3
TW,P-MICR,BU10_N3,2024-08-01,10687.0,TW_BU10_N3
TW,MELIAN,XXBU8,2024-08-01,16457.0,TW_XXBU8
TW,FORTEO,BIDJ,2024-08-01,1690932.0,TW_BIDJ
TW,NICOTI,BJC1,2024-08-01,111315.0,TW_BJC1
TW,CLEVER,BBN4,2024-08-01,12343.0,TW_BBN4
TW,YAZ,BJN5,2024-08-01,14237.0,TW_BJN5
TW,TAMBOC,BICE,2024-08-01,17901.0,TW_BICE
TW,EVOXAC,BFR4,2024-08-01,102572.0,TW_BFR4
TW,TRANSA,BFC4,2024-08-01,2457.0,TW_BFC4
TW,LIXIAN,BFS7,2024-08-01,1437279.0,TW_BFS7
TW,TRANSA,BFC5,2024-08-01,2613.0,TW_BFC5
TW,WELLBU,BJN5,2024-08-01,4609.0,TW_BJN5
TW,IMIGRA,BJX3,2024-08-01,752723.0,TW_BJX3
TW,ALDARA,BIAH,2024-08-01,33200.0,TW_BIAH
TW,YAZ,BJC4,2024-08-01,187570.0,TW_BJC4
TW,NICOTI,BJN4,2024-08-01,39627.0,TW_BJN4
TW,XENICA,BBN1,2024-08-01,12285.0,TW_BBN1
TW,DIFFLA,BJN4,2024-08-01,48430.0,TW_BJN4
TW,MIRENA,BJN8,2024-08-01,35962.0,TW_BJN8
TW,VISANN,XXBU8,2024-08-01,487051.0,TW_XXBU8
TW,NICOTI,BJN2,2024-08-01,29126.0,TW_BJN2
TW,TIGERB,BAW2,2024-08-01,14857.0,TW_BAW2
TW,SEROXA,BJZ1,2024-08-01,24391.0,TW_BJZ1
TW,ACNEAI,BBC1,2024-08-01,11353.0,TW_BBC1
TW,NICOTI,BJC4,2024-08-01,58527.0,TW_BJC4
TW,XENICA,BAL1,2024-08-01,33600.0,TW_BAL1
TW,DILATR,BFC5,2024-08-01,24167.0,TW_BFC5
TW,GUICAT,BU11_KA,2024-08-01,111467.0,TW_BU11_KA
TW,NUTRIT,BU10_C1,2024-08-01,28572.0,TW_BU10_C1
TW,OLMETE,BFS6,2024-08-01,302129.0,TW_BFS6
TW,ZZZAAA,BJC4,2024-08-01,0.0,TW_BJC4
TW,DIFFLA,BIAJ,2024-08-01,16933.0,TW_BIAJ
TW,GYNERA,BJN4,2024-08-01,34287.0,TW_BJN4
TW,DIFFLA,BJN5,2024-08-01,56365.0,TW_BJN5
TW,NUTRIT,BU10_N3,2024-08-01,4762.0,TW_BU10_N3
TW,DILATR,BFS2,2024-08-01,1933.0,TW_BFS2
TW,EVOXAC,BFN4,2024-08-01,65095.0,TW_BFN4
TW,MEVALO,BFR2,2024-08-01,28148.0,TW_BFR2
TW,REQUIP,BJS5,2024-08-01,19336.0,TW_BJS5
TW,IMIGRA,BJS5,2024-08-01,17158.0,TW_BJS5
TW,YASMIN,BJN3,2024-08-01,63905.0,TW_BJN3
TW,ZZZAAA,BBS5,2024-08-01,0.0,TW_BBS5
TW,SEIROG,BAW2,2024-08-01,53524.0,TW_BAW2
TW,ALDARA,BICF,2024-08-01,5028.0,TW_BICF
TW,ACNEAI,BBS1,2024-08-01,3817.0,TW_BBS1
TW,ALDARA,BJS2,2024-08-01,122857.0,TW_BJS2
TW,IMIGRA,BJS6,2024-08-01,3375.0,TW_BJS6
TW,REQUIP,BJS2,2024-08-01,3498.0,TW_BJS2
TW,MIRENA,BJN3,2024-08-01,34191.0,TW_BJN3
TW,ACNEAI,BJC4,2024-08-01,7635.0,TW_BJC4
TW,YAZ,BJS6,2024-08-01,14238.0,TW_BJS6
TW,PFSNSS,BU10_N4,2024-08-01,1457.0,TW_BU10_N4
TW,VALCYT,BJX2,2024-08-01,203585.0,TW_BJX2
TW,YAZ,BJS2,2024-08-01,44572.0,TW_BJS2
TW,EVOXAC,BFSC,2024-08-01,68382.0,TW_BFSC
TW,EVOXAC,BFN1,2024-08-01,39076.0,TW_BFN1
TW,MEVALO,BFS6,2024-08-01,12814.0,TW_BFS6
TW,EVOXAC,BFN7,2024-08-01,65925.0,TW_BFN7
TW,MEVALO,BFR5,2024-08-01,10952.0,TW_BFR5
TW,WELLBU,BJN8,2024-08-01,49878.0,TW_BJN8
TW,YASMIN,BJN7,2024-08-01,105286.0,TW_BJN7
TW,GYNERA,XXBU8,2024-08-01,7144.0,TW_XXBU8
TW,BETADI,BAK2,2024-08-01,9877.0,TW_BAK2
TW,EVOXAC,BFC3,2024-08-01,55545.0,TW_BFC3
TW,MEVALO,BFC1,2024-08-01,12826.0,TW_BFC1
TW,EVOXAC,BFS8,2024-08-01,34191.0,TW_BFS8
TW,EVOXAC,BFC7,2024-08-01,3257.0,TW_BFC7
TW,XENICA,BFN1,2024-08-01,141715.0,TW_BFN1
TW,MIRENA,BJN6,2024-08-01,7590.0,TW_BJN6
TW,UMB,BU10_S3,2024-08-01,6257.0,TW_BU10_S3
TW,UMB,BU10_S1,2024-08-01,12514.0,TW_BU10_S1
TW,BETADI,BBS7,2024-08-01,0.0,TW_BBS7
TW,XENICA,BFC6,2024-08-01,4320.0,TW_BFC6
TW,GYNERA,BJC1,2024-08-01,70287.0,TW_BJC1
TW,ALDARA,BIAE,2024-08-01,30732.0,TW_BIAE
TW,MEVALO,BFC4,2024-08-01,932.0,TW_BFC4
TW,P-NEOP,BU10_N2,2024-08-01,6000.0,TW_BU10_N2
TW,ACNEAI,BBN2,2024-08-01,2278.0,TW_BBN2
TW,ACNEAI,BBN3,2024-08-01,23132.0,TW_BBN3
TW,XENICA,BBS3,2024-08-01,24000.0,TW_BBS3
TW,TEMGSS,BJZD,2024-08-01,-753.0,TW_BJZD
TW,YASMIN,XXBU8,2024-08-01,31429.0,TW_XXBU8
TW,DILATR,BFN1,2024-08-01,17399.0,TW_BFN1
TW,TAMBOC,BIAJ,2024-08-01,13029.0,TW_BIAJ
TW,UMB,BU10_N1,2024-08-01,12514.0,TW_BU10_N1
TW,HUMALO,XXBU6,2024-08-01,25134.0,TW_XXBU6
TW,OLMETE,BFS8,2024-08-01,184001.0,TW_BFS8
TW,EFIENT,BFS3,2024-08-01,55946.0,TW_BFS3
TW,EFIENT,BFN3,2024-08-01,2854.0,TW_BFN3
TW,IMIGRA,BJN6,2024-08-01,5023.0,TW_BJN6
TW,GUICAT,BU11_C2,2024-08-01,5033.0,TW_BU11_C2
